"";"title";"record_id";"detail_url"
"183";" النشرة الربعية لإحصاءات التجارة الخارجية السلعية";"BIM-761978";"https://search.emarefa.net/detail/BIM-761978/النشرة-الربعية-لإحصاءات-التجارة-الخارجية-السلعية/183"
"184";" النشرة السنوية لإحصاءات التعليم";"BIM-732194";"https://search.emarefa.net/detail/BIM-732194/النشرة-السنوية-لإحصاءات-التعليم/184"
"185";" مجلة البحوث القانونية";"BIM-549384";"https://search.emarefa.net/detail/BIM-549384/مجلة-البحوث-القانونية/185"
"186";" مجلة التربية الخاصة و التأهيل";"BIM-728303";"https://search.emarefa.net/detail/BIM-728303/مجلة-التربية-الخاصة-و-التأهيل/186"
"187";" Measuring the Standard of Living in Qatar";"BIM-762762";"https://search.emarefa.net/detail/BIM-762762/measuring-the-standard-of-living-in-qatar/187"
"188";" Monthly Consumer Price Index";"BIM-761427";"https://search.emarefa.net/detail/BIM-761427/monthly-consumer-price-index/188"
"189";" الرقم القياسي لأسعار المستهلكين";"BIM-346844";"https://search.emarefa.net/detail/BIM-346844/الرقم-القياسي-لأسعار-المستهلكين/189"
"190";" قياس مستوى المعيشة في دولة قطر";"BIM-762759";"https://search.emarefa.net/detail/BIM-762759/قياس-مستوى-المعيشة-في-دولة-قطر/190"
"191";" مجلة العلوم و التقانة : في العلوم الإنسانية";"BIM-439489";"https://search.emarefa.net/detail/BIM-439489/مجلة-العلوم-و-التقانة-:-في-العلوم-الإنسانية/191"
"192";" The Status of the Rights of Palestinian Children";"BIM-589820";"https://search.emarefa.net/detail/BIM-589820/the-status-of-the-rights-of-palestinian-children/192"
"193";" مؤشر أسعار الاستهلاك";"BIM-766975";"https://search.emarefa.net/detail/BIM-766975/مؤشر-أسعار-الاستهلاك/193"
"194";" مجلة الندوة للدراسات القانونية";"BIM-400102";"https://search.emarefa.net/detail/BIM-400102/مجلة-الندوة-للدراسات-القانونية/194"
"195";" واقع حقوق الطفل الفلسطيني";"BIM-589815";"https://search.emarefa.net/detail/BIM-589815/واقع-حقوق-الطفل-الفلسطيني/195"
"196";" Revue de Gestion et d’Économie.";"BIM-416926";"https://search.emarefa.net/detail/BIM-416926/revue-de-gestion-et-d’économie./196"
"197";" مجلة الحكمة للدراسات الإعلامية و الاتصالية";"BIM-400099";"https://search.emarefa.net/detail/BIM-400099/مجلة-الحكمة-للدراسات-الإعلامية-و-الاتصالية/197"
"198";" مجلة الحكمة للدراسات الاجتماعية";"BIM-400096";"https://search.emarefa.net/detail/BIM-400096/مجلة-الحكمة-للدراسات-الاجتماعية/198"
"199";" مجلة الحكمة للدراسات الاستراتيجية";"BIM-665574";"https://search.emarefa.net/detail/BIM-665574/مجلة-الحكمة-للدراسات-الاستراتيجية/199"
"200";" مجلة الحكمة للدراسات الاقتصادية";"BIM-400103";"https://search.emarefa.net/detail/BIM-400103/مجلة-الحكمة-للدراسات-الاقتصادية/200"
"201";" مجلة الحكمة للدراسات الفلسفية";"BIM-400107";"https://search.emarefa.net/detail/BIM-400107/مجلة-الحكمة-للدراسات-الفلسفية/201"
"202";" مجلة الدراسات التاريخية و الاجتماعية";"BIM-392834";"https://search.emarefa.net/detail/BIM-392834/مجلة-الدراسات-التاريخية-و-الاجتماعية/202"
"203";" مجلة الباحث الاقتصادي";"BIM-854940";"https://search.emarefa.net/detail/BIM-854940/مجلة-الباحث-الاقتصادي/203"
"204";" مجلة جامعة القدس المفتوحة : للأبحاث و الدراسات التربوية و النفسية";"BIM-416353";"https://search.emarefa.net/detail/BIM-416353/مجلة-جامعة-القدس-المفتوحة-:-للأبحاث-و-الدراسات-التربوية-و-النفسية/204"
"205";" المجلة الجزائرية للطفولة والتربية";"BIM-854211";"https://search.emarefa.net/detail/BIM-854211/المجلة-الجزائرية-للطفولة-والتربية/205"
"206";" مجلة القانون و المجتمع";"BIM-613380";"https://search.emarefa.net/detail/BIM-613380/مجلة-القانون-و-المجتمع/206"
"207";" Labor Force Survey";"BIM-763958";"https://search.emarefa.net/detail/BIM-763958/labor-force-survey/207"
"208";" Quarterly Estimates of Gross Domestic product by Economic Activity and Components of Expenditure for Qatar Economy";"BIM-762579";"https://search.emarefa.net/detail/BIM-762579/quarterly-estimates-of-gross-domestic-product-by-economic-activity-and-components-of-expenditure-for-qatar-economy/208"
"209";" التقديرات الربعية للناتج المحلي الإجمالي حسب النشاط الاقتصادي و مكونات الإنفاق للاقتصاد القطري";"BIM-762575";"https://search.emarefa.net/detail/BIM-762575/التقديرات-الربعية-للناتج-المحلي-الإجمالي-حسب-النشاط-الاقتصادي-و-مكونات-الإنفاق-للاقتصاد-القطري/209"
"210";" سياسات عربية";"BIM-318273";"https://search.emarefa.net/detail/BIM-318273/سياسات-عربية/210"
"211";" مجلة اتحاد الجامعات العربية للبحوث في التعليم العالي";"BIM-698431";"https://search.emarefa.net/detail/BIM-698431/مجلة-اتحاد-الجامعات-العربية-للبحوث-في-التعليم-العالي/211"
"212";" مسح القوى العاملة";"BIM-763957";"https://search.emarefa.net/detail/BIM-763957/مسح-القوى-العاملة/212"
"213";" Monthly Press Release on Foreign Merchandise Trade Statistics";"BIM-761666";"https://search.emarefa.net/detail/BIM-761666/monthly-press-release-on-foreign-merchandise-trade-statistics/213"
"214";" البيان الصحفي الشهري لإحصاءات التجارة الخارجية السلعية";"BIM-761472";"https://search.emarefa.net/detail/BIM-761472/البيان-الصحفي-الشهري-لإحصاءات-التجارة-الخارجية-السلعية/214"
"215";" Mid-Year Review of the Omani Economy";"BIM-336189";"https://search.emarefa.net/detail/BIM-336189/mid-year-review-of-the-omani-economy/215"
"216";" المجلة الليبية للدراسات";"BIM-758544";"https://search.emarefa.net/detail/BIM-758544/المجلة-الليبية-للدراسات/216"
"217";" Annual Statistical Bulletin of Communications and Information Technology";"BIM-547048";"https://search.emarefa.net/detail/BIM-547048/annual-statistical-bulletin-of-communications-and-information-technology/217"
"218";" Deaths and Births Statistics Bulletin";"BIM-756658";"https://search.emarefa.net/detail/BIM-756658/deaths-and-births-statistics-bulletin/218"
"219";" Housing and Construction Statistics Bulletin";"BIM-756503";"https://search.emarefa.net/detail/BIM-756503/housing-and-construction-statistics-bulletin/219"
"220";" Journal of Drug and Alcohol Research";"BIM-409353";"https://search.emarefa.net/detail/BIM-409353/journal-of-drug-and-alcohol-research/220"
"221";" Results of Research and Development Survey in the State of Qatar";"BIM-762278";"https://search.emarefa.net/detail/BIM-762278/results-of-research-and-development-survey-in-the-state-of-qatar/221"
"222";" تعليم الجماهير";"BIM-382092";"https://search.emarefa.net/detail/BIM-382092/تعليم-الجماهير/222"
"223";" تقرير الاستقرار المالي";"BIM-431550";"https://search.emarefa.net/detail/BIM-431550/تقرير-الاستقرار-المالي/223"
"224";" التكامل الاقتصادي";"BIM-613376";"https://search.emarefa.net/detail/BIM-613376/التكامل-الاقتصادي/224"
"225";" مجلة الحوار الثقافي";"BIM-783718";"https://search.emarefa.net/detail/BIM-783718/مجلة-الحوار-الثقافي/225"
"226";" مجلة دراسات جبائية";"BIM-855120";"https://search.emarefa.net/detail/BIM-855120/مجلة-دراسات-جبائية/226"
"227";" مجلة الفكر المتوسطي للبحوث و الدراسات في حوار الديانات و الحضارات";"BIM-855761";"https://search.emarefa.net/detail/BIM-855761/مجلة-الفكر-المتوسطي-للبحوث-و-الدراسات-في-حوار-الديانات-و-الحضارات/227"
"228";" نتائج مسح البحث و التطوير في دولة قطر";"BIM-762003";"https://search.emarefa.net/detail/BIM-762003/نتائج-مسح-البحث-و-التطوير-في-دولة-قطر/228"
"229";" نشرة إحصاءات الإسكان و التشييد";"BIM-756489";"https://search.emarefa.net/detail/BIM-756489/نشرة-إحصاءات-الإسكان-و-التشييد/229"
"230";" نشرة إحصاءات المواليد و الوفيات";"BIM-756533";"https://search.emarefa.net/detail/BIM-756533/نشرة-إحصاءات-المواليد-و-الوفيات/230"
"231";" النشرة السنوية للإحصاءات الصحية";"BIM-547062";"https://search.emarefa.net/detail/BIM-547062/النشرة-السنوية-للإحصاءات-الصحية/231"
"232";" Window on Economic Statistics of Qatar";"BIM-431732";"https://search.emarefa.net/detail/BIM-431732/window-on-economic-statistics-of-qatar/232"
"233";" اتجاهات الاقتصاد";"BIM-591946";"https://search.emarefa.net/detail/BIM-591946/اتجاهات-الاقتصاد/233"
"234";" نافذة على الإحصاءات الاقتصادية لدولة قطر";"BIM-431708";"https://search.emarefa.net/detail/BIM-431708/نافذة-على-الإحصاءات-الاقتصادية-لدولة-قطر/234"
"235";" Gaza Strip Governorates Statistical Yearbook";"BIM-589787";"https://search.emarefa.net/detail/BIM-589787/gaza-strip-governorates-statistical-yearbook/235"
"236";" كتاب محافظات قطاع غزة الإحصائي السنوي";"BIM-589774";"https://search.emarefa.net/detail/BIM-589774/كتاب-محافظات-قطاع-غزة-الإحصائي-السنوي/236"
"237";" الكوفة";"BIM-376769";"https://search.emarefa.net/detail/BIM-376769/الكوفة/237"
"238";" Indicateurs Mensuels des Échanges Extérieurs";"BIM-316428";"https://search.emarefa.net/detail/BIM-316428/indicateurs-mensuels-des-échanges-extérieurs/238"
"239";" Producer Price Index";"BIM-757219";"https://search.emarefa.net/detail/BIM-757219/producer-price-index/239"
"240";" West Bank Southern Governorates Statistical Yearbook";"BIM-589579";"https://search.emarefa.net/detail/BIM-589579/west-bank-southern-governorates-statistical-yearbook/240"
"241";" الأرقام القياسية لأسعار المنتجين";"BIM-757094";"https://search.emarefa.net/detail/BIM-757094/الأرقام-القياسية-لأسعار-المنتجين/241"
"242";" كتاب محافظات جنوب الضفة الغربية الإحصائي السنوي";"BIM-589562";"https://search.emarefa.net/detail/BIM-589562/كتاب-محافظات-جنوب-الضفة-الغربية-الإحصائي-السنوي/242"
"243";" مجلة آفاق علمية";"BIM-613367";"https://search.emarefa.net/detail/BIM-613367/مجلة-آفاق-علمية/243"
"244";" مجلة العلوم و التقانة : في العلوم الإنسانية و الاقتصادية";"BIM-439431";"https://search.emarefa.net/detail/BIM-439431/مجلة-العلوم-و-التقانة-:-في-العلوم-الإنسانية-و-الاقتصادية/244"
"245";" Egyptian Food Observatory";"BIM-591977";"https://search.emarefa.net/detail/BIM-591977/egyptian-food-observatory/245"
"246";" General Education Statistics Bulletin";"BIM-756714";"https://search.emarefa.net/detail/BIM-756714/general-education-statistics-bulletin/246"
"247";" Higher Education Statistics Bulletin";"BIM-756399";"https://search.emarefa.net/detail/BIM-756399/higher-education-statistics-bulletin/247"
"248";" Marriage and Divorce Statistics Bulletin";"BIM-336140";"https://search.emarefa.net/detail/BIM-336140/marriage-and-divorce-statistics-bulletin/248"
"249";" Public Debt Bulletin";"BIM-421028";"https://search.emarefa.net/detail/BIM-421028/public-debt-bulletin/249"
"250";" تبين للدراسات الفلسفية و النظريات النقدية";"BIM-307995";"https://search.emarefa.net/detail/BIM-307995/تبين-للدراسات-الفلسفية-و-النظريات-النقدية/250"
"251";" دراسات في الطفولة";"BIM-399946";"https://search.emarefa.net/detail/BIM-399946/دراسات-في-الطفولة/251"
"252";" عمران للعلوم الاجتماعية";"BIM-307616";"https://search.emarefa.net/detail/BIM-307616/عمران-للعلوم-الاجتماعية/252"
"253";" مجلة أداء المؤسسات الجزائرية";"BIM-340333";"https://search.emarefa.net/detail/BIM-340333/مجلة-أداء-المؤسسات-الجزائرية/253"
"254";" مجلة الإدارة و التنمية للبحوث و الدراسات";"BIM-853916";"https://search.emarefa.net/detail/BIM-853916/مجلة-الإدارة-و-التنمية-للبحوث-و-الدراسات/254"
"255";" مجلة الاقتصاد الإسلامي العالمية";"BIM-397178";"https://search.emarefa.net/detail/BIM-397178/مجلة-الاقتصاد-الإسلامي-العالمية/255"
"256";" مجلة الشريعة و الاقتصاد";"BIM-814627";"https://search.emarefa.net/detail/BIM-814627/مجلة-الشريعة-و-الاقتصاد/256"
"257";" مجلة العلوم و التقانة في العلوم الاقتصادية";"BIM-439009";"https://search.emarefa.net/detail/BIM-439009/مجلة-العلوم-و-التقانة-في-العلوم-الاقتصادية/257"
"258";" مرصد الغذاء المصري";"BIM-591961";"https://search.emarefa.net/detail/BIM-591961/مرصد-الغذاء-المصري/258"
"259";" ملفات الأبحاث في الاقتصاد و التسيير";"BIM-402903";"https://search.emarefa.net/detail/BIM-402903/ملفات-الأبحاث-في-الاقتصاد-و-التسيير/259"
"260";" نشرة إحصاءات التعليم العالي";"BIM-756395";"https://search.emarefa.net/detail/BIM-756395/نشرة-إحصاءات-التعليم-العالي/260"
"261";" نشرة إحصاءات التعليم العام";"BIM-756669";"https://search.emarefa.net/detail/BIM-756669/نشرة-إحصاءات-التعليم-العام/261"
"262";" نشرة إحصاءات الزواج و الطلاق";"BIM-336027";"https://search.emarefa.net/detail/BIM-336027/نشرة-إحصاءات-الزواج-و-الطلاق/262"
"263";" West Bank Central Governorates Statistical Yearbook";"BIM-589704";"https://search.emarefa.net/detail/BIM-589704/west-bank-central-governorates-statistical-yearbook/263"
"264";" أداء الاقتصاد الفلسطيني";"BIM-547135";"https://search.emarefa.net/detail/BIM-547135/أداء-الاقتصاد-الفلسطيني/264"
"265";" كتاب محافظات وسط الضفة الغربية الإحصائي السنوي";"BIM-589643";"https://search.emarefa.net/detail/BIM-589643/كتاب-محافظات-وسط-الضفة-الغربية-الإحصائي-السنوي/265"
"266";" West Bank Northern Governorates Statistical Yearbook";"BIM-589739";"https://search.emarefa.net/detail/BIM-589739/west-bank-northern-governorates-statistical-yearbook/266"
"267";" كتاب محافظات شمال الضفة الغربية الإحصائي السنوي";"BIM-589727";"https://search.emarefa.net/detail/BIM-589727/كتاب-محافظات-شمال-الضفة-الغربية-الإحصائي-السنوي/267"
"268";" مجلة التراث";"BIM-345517";"https://search.emarefa.net/detail/BIM-345517/مجلة-التراث/268"
"269";" المجلة الدولية للقانون";"BIM-739142";"https://search.emarefa.net/detail/BIM-739142/المجلة-الدولية-للقانون/269"
"270";" التعاون الصناعي في الخليج العربي";"BIM-257658";"https://search.emarefa.net/detail/BIM-257658/التعاون-الصناعي-في-الخليج-العربي/270"
"271";" دراسات موريتانية";"BIM-323630";"https://search.emarefa.net/detail/BIM-323630/دراسات-موريتانية/271"
"272";" رؤية تركية";"BIM-514777";"https://search.emarefa.net/detail/BIM-514777/رؤية-تركية/272"
"273";" مجلة الإدارة العامة";"BIM-381580";"https://search.emarefa.net/detail/BIM-381580/مجلة-الإدارة-العامة/273"
"274";" المجلة العالمية للتسويق الإسلامي";"BIM-315395";"https://search.emarefa.net/detail/BIM-315395/المجلة-العالمية-للتسويق-الإسلامي/274"
"275";" Qatar Foreign Investment Survey";"BIM-299194";"https://search.emarefa.net/detail/BIM-299194/qatar-foreign-investment-survey/275"
"276";" مجلة الاجتهاد للدراسات القانونية و الاقتصادية";"BIM-598869";"https://search.emarefa.net/detail/BIM-598869/مجلة-الاجتهاد-للدراسات-القانونية-و-الاقتصادية/276"
"277";" مجلة التصميم الدولية";"BIM-408100";"https://search.emarefa.net/detail/BIM-408100/مجلة-التصميم-الدولية/277"
"278";" مجلة الجامعة الإسلامية للدراسات الاقتصادية و الإدارية";"BIM-282727";"https://search.emarefa.net/detail/BIM-282727/مجلة-الجامعة-الإسلامية-للدراسات-الاقتصادية-و-الإدارية/278"
"279";" مجلة الجامعة الإسلامية للدراسات التربوية و النفسية";"BIM-282724";"https://search.emarefa.net/detail/BIM-282724/مجلة-الجامعة-الإسلامية-للدراسات-التربوية-و-النفسية/279"
"280";" المجلة الفلسطينية للتعليم المفتوح و التعلم الإلكتروني";"BIM-400869";"https://search.emarefa.net/detail/BIM-400869/المجلة-الفلسطينية-للتعليم-المفتوح-و-التعلم-الإلكتروني/280"
"281";" المعيار";"BIM-609766";"https://search.emarefa.net/detail/BIM-609766/المعيار/281"
"282";" هرمس";"BIM-402561";"https://search.emarefa.net/detail/BIM-402561/هرمس/282"
"283";" Annual Statistics Bulletin";"BIM-766478";"https://search.emarefa.net/detail/BIM-766478/annual-statistics-bulletin/283"
"284";" Journal of Islamic Business and Management";"BIM-601263";"https://search.emarefa.net/detail/BIM-601263/journal-of-islamic-business-and-management/284"
"285";" Quality Report.The Palestinian Expenditure and Consumption Survey.";"BIM-312100";"https://search.emarefa.net/detail/BIM-312100/quality-report.the-palestinian-expenditure-and-consumption-survey./285"
"286";" تقرير الجودة.مسح إنفاق و استهلاك الأسرة.";"BIM-312086";"https://search.emarefa.net/detail/BIM-312086/تقرير-الجودة.مسح-إنفاق-و-استهلاك-الأسرة./286"
"287";" تقرير المياه و التنمية";"BIM-589182";"https://search.emarefa.net/detail/BIM-589182/تقرير-المياه-و-التنمية/287"
"288";" عصور الجديدة";"BIM-394809";"https://search.emarefa.net/detail/BIM-394809/عصور-الجديدة/288"
"289";" لوغوس";"BIM-855733";"https://search.emarefa.net/detail/BIM-855733/لوغوس/289"
"290";" مجلة أبعاد اقتصادية";"BIM-782076";"https://search.emarefa.net/detail/BIM-782076/مجلة-أبعاد-اقتصادية/290"
"291";" مجلة الإبداع";"BIM-853809";"https://search.emarefa.net/detail/BIM-853809/مجلة-الإبداع/291"
"292";" مجلة الاستراتيجية و التنمية";"BIM-855360";"https://search.emarefa.net/detail/BIM-855360/مجلة-الاستراتيجية-و-التنمية/292"
"293";" المنارة للدراسات القانونية و الإدارية";"BIM-587059";"https://search.emarefa.net/detail/BIM-587059/المنارة-للدراسات-القانونية-و-الإدارية/293"
"294";" النشرة الإحصائية السنوية";"BIM-766381";"https://search.emarefa.net/detail/BIM-766381/النشرة-الإحصائية-السنوية/294"
"295";" Foreign Investment Survey of Resident Enterprises in Palestine";"BIM-546877";"https://search.emarefa.net/detail/BIM-546877/foreign-investment-survey-of-resident-enterprises-in-palestine/295"
"296";" Revue Algérienne de Finances Publiques";"BIM-558277";"https://search.emarefa.net/detail/BIM-558277/revue-algérienne-de-finances-publiques/296"
"297";" مسح الاستثمار الأجنبي للمؤسسات المقيمة في فلسطين";"BIM-546849";"https://search.emarefa.net/detail/BIM-546849/مسح-الاستثمار-الأجنبي-للمؤسسات-المقيمة-في-فلسطين/297"
"298";" Qatar Economic Outlook";"BIM-762686";"https://search.emarefa.net/detail/BIM-762686/qatar-economic-outlook/298"
"299";" الآفاق الاقتصادية لدولة قطر";"BIM-762585";"https://search.emarefa.net/detail/BIM-762585/الآفاق-الاقتصادية-لدولة-قطر/299"
"300";" مجلة جامعة البحر الأحمر";"BIM-389408";"https://search.emarefa.net/detail/BIM-389408/مجلة-جامعة-البحر-الأحمر/300"
"301";" رؤى اقتصادية";"BIM-381749";"https://search.emarefa.net/detail/BIM-381749/رؤى-اقتصادية/301"
"302";" مجلة العلوم الاجتماعية و الإنسانية";"BIM-613385";"https://search.emarefa.net/detail/BIM-613385/مجلة-العلوم-الاجتماعية-و-الإنسانية/302"
"303";" Islamic Research and Training Institute";"BIM-600711";"https://search.emarefa.net/detail/BIM-600711/islamic-research-and-training-institute/303"
"304";" مجلة جامعة فلسطين للأبحاث و الدراسات";"BIM-323776";"https://search.emarefa.net/detail/BIM-323776/مجلة-جامعة-فلسطين-للأبحاث-و-الدراسات/304"
"305";" المجلة الجزائرية للأمن و التنمية";"BIM-879850";"https://search.emarefa.net/detail/BIM-879850/المجلة-الجزائرية-للأمن-و-التنمية/305"
"306";" الإنسان و المجتمع";"BIM-557935";"https://search.emarefa.net/detail/BIM-557935/الإنسان-و-المجتمع/306"
"307";" الناصرية للدراسات الاجتماعية و التاريخية";"BIM-756917";"https://search.emarefa.net/detail/BIM-756917/الناصرية-للدراسات-الاجتماعية-و-التاريخية/307"
"308";" The Annual Bulletin of Economic Statistics";"BIM-283749";"https://search.emarefa.net/detail/BIM-283749/the-annual-bulletin-of-economic-statistics/308"
"309";" Performance of the Palestinian Economy";"BIM-547146";"https://search.emarefa.net/detail/BIM-547146/performance-of-the-palestinian-economy/309"
"310";" النشرة السنوية للإحصاءات الاقتصادية";"BIM-283370";"https://search.emarefa.net/detail/BIM-283370/النشرة-السنوية-للإحصاءات-الاقتصادية/310"
"311";" Housing Conditions Survey";"BIM-311610";"https://search.emarefa.net/detail/BIM-311610/housing-conditions-survey/311"
"312";" Report on Inflation";"BIM-752831";"https://search.emarefa.net/detail/BIM-752831/report-on-inflation/312"
"313";" مسح ظروف السكن";"BIM-311552";"https://search.emarefa.net/detail/BIM-311552/مسح-ظروف-السكن/313"
"314";" Migration Survey in the Palestinian Territory";"BIM-311337";"https://search.emarefa.net/detail/BIM-311337/migration-survey-in-the-palestinian-territory/314"
"315";" Quarterly Bulletin of Foreign Trade Statistics";"BIM-333984";"https://search.emarefa.net/detail/BIM-333984/quarterly-bulletin-of-foreign-trade-statistics/315"
"316";" النشرة الربع سنوية لإحصاءات التجارة الخارجية";"BIM-333979";"https://search.emarefa.net/detail/BIM-333979/النشرة-الربع-سنوية-لإحصاءات-التجارة-الخارجية/316"
"317";" نشرة مسح القوى العاملة";"BIM-750632";"https://search.emarefa.net/detail/BIM-750632/نشرة-مسح-القوى-العاملة/317"
"318";" الحسابات الصحية الفلسطينية";"BIM-589486";"https://search.emarefa.net/detail/BIM-589486/الحسابات-الصحية-الفلسطينية/318"
"319";" مسح الهجرة في الأراضي الفلسطينية";"BIM-311220";"https://search.emarefa.net/detail/BIM-311220/مسح-الهجرة-في-الأراضي-الفلسطينية/319"
"320";" Financial Stability Report";"BIM-431557";"https://search.emarefa.net/detail/BIM-431557/financial-stability-report/320"
"321";" بحوث جغرافية";"BIM-270204";"https://search.emarefa.net/detail/BIM-270204/بحوث-جغرافية/321"
"322";" مجلة إسرا الدولية للمالية الإسلامية";"BIM-715229";"https://search.emarefa.net/detail/BIM-715229/مجلة-إسرا-الدولية-للمالية-الإسلامية/322"
"323";" مجلة الباحث في العلوم الإنسانية و الاجتماعية";"BIM-265175";"https://search.emarefa.net/detail/BIM-265175/مجلة-الباحث-في-العلوم-الإنسانية-و-الاجتماعية/323"
"324";" مجلة جامعة ابن رشد في هولندا";"BIM-313463";"https://search.emarefa.net/detail/BIM-313463/مجلة-جامعة-ابن-رشد-في-هولندا/324"
"325";" مجلة جامعة النجاح للأبحاث-ب : العلوم الإنسانية";"BIM-381437";"https://search.emarefa.net/detail/BIM-381437/مجلة-جامعة-النجاح-للأبحاث-ب-:-العلوم-الإنسانية/325"
"326";" مجلة القانون للدراسات و البحوث القانونية";"BIM-254781";"https://search.emarefa.net/detail/BIM-254781/مجلة-القانون-للدراسات-و-البحوث-القانونية/326"
"327";" مجلة كلية التربية زبيد";"BIM-239224";"https://search.emarefa.net/detail/BIM-239224/مجلة-كلية-التربية-زبيد/327"
"328";" الموريات";"BIM-255154";"https://search.emarefa.net/detail/BIM-255154/الموريات/328"
"329";" مجلة النوع الاجتماعي و التنمية";"BIM-558545";"https://search.emarefa.net/detail/BIM-558545/مجلة-النوع-الاجتماعي-و-التنمية/329"
"330";" Internal Trade Survey";"BIM-256725";"https://search.emarefa.net/detail/BIM-256725/internal-trade-survey/330"
"331";" الاتصال و التنمية";"BIM-413370";"https://search.emarefa.net/detail/BIM-413370/الاتصال-و-التنمية/331"
"332";" مجلة دراسات الأسرة";"BIM-260433";"https://search.emarefa.net/detail/BIM-260433/مجلة-دراسات-الأسرة/332"
"333";" مسح التجارة الداخلية";"BIM-256650";"https://search.emarefa.net/detail/BIM-256650/مسح-التجارة-الداخلية/333"
"334";" واحة الشمال";"BIM-616191";"https://search.emarefa.net/detail/BIM-616191/واحة-الشمال/334"
"335";" UAE Monthly Monetary Survey";"BIM-269375";"https://search.emarefa.net/detail/BIM-269375/uae-monthly-monetary-survey/335"
"336";" متابعة أداء أسواق المال العالمية و العربية و المحلية : نشرة ربع سنوية";"BIM-270003";"https://search.emarefa.net/detail/BIM-270003/متابعة-أداء-أسواق-المال-العالمية-و-العربية-و-المحلية-:-نشرة-ربع-سنوية/336"
"337";" مجلة دفاتر اقتصادية";"BIM-811053";"https://search.emarefa.net/detail/BIM-811053/مجلة-دفاتر-اقتصادية/337"
"338";" مجلة الاقتصاد و العلوم السياسية و الإحصائية";"BIM-680386";"https://search.emarefa.net/detail/BIM-680386/مجلة-الاقتصاد-و-العلوم-السياسية-و-الإحصائية/338"
"339";" أسواق تصديرية للسلع المصرية";"BIM-592078";"https://search.emarefa.net/detail/BIM-592078/أسواق-تصديرية-للسلع-المصرية/339"
"340";" حالة العمالة و التشغيل في القطاعين العام و الخاص";"BIM-268979";"https://search.emarefa.net/detail/BIM-268979/حالة-العمالة-و-التشغيل-في-القطاعين-العام-و-الخاص/340"
"341";" المجلة الأكاديمية للبحث القانوني";"BIM-514291";"https://search.emarefa.net/detail/BIM-514291/المجلة-الأكاديمية-للبحث-القانوني/341"
"342";" Environment Statistics";"BIM-254268";"https://search.emarefa.net/detail/BIM-254268/environment-statistics/342"
"343";" Transport Survey : Outside Establishments Sector";"BIM-264549";"https://search.emarefa.net/detail/BIM-264549/transport-survey-:-outside-establishments-sector/343"
"344";" Wholesale Price Index Numbers";"BIM-336218";"https://search.emarefa.net/detail/BIM-336218/wholesale-price-index-numbers/344"
"345";" أماراباك";"BIM-398983";"https://search.emarefa.net/detail/BIM-398983/أماراباك/345"
"346";" دراسات العدد الاقتصادي";"BIM-882236";"https://search.emarefa.net/detail/BIM-882236/دراسات-العدد-الاقتصادي/346"
"347";" مجلة الباحث في العلوم الإنسانية و الاجتماعية";"BIM-381743";"https://search.emarefa.net/detail/BIM-381743/مجلة-الباحث-في-العلوم-الإنسانية-و-الاجتماعية/347"
"348";" مجلة العلوم الإدارية";"BIM-401560";"https://search.emarefa.net/detail/BIM-401560/مجلة-العلوم-الإدارية/348"
"349";" مجلة مداد لدراسات العمل الخيري";"BIM-168526";"https://search.emarefa.net/detail/BIM-168526/مجلة-مداد-لدراسات-العمل-الخيري/349"
"350";" نشرة الأرقام القياسية لأسعار الجملة";"BIM-336208";"https://search.emarefa.net/detail/BIM-336208/نشرة-الأرقام-القياسية-لأسعار-الجملة/350"
"351";" Jordan Population and Family Health Survey";"BIM-535284";"https://search.emarefa.net/detail/BIM-535284/jordan-population-and-family-health-survey/351"
"352";" Marriages and Divorces in State of Qatar";"BIM-312634";"https://search.emarefa.net/detail/BIM-312634/marriages-and-divorces-in-state-of-qatar/352"
"353";" دراسات نفسية";"BIM-247434";"https://search.emarefa.net/detail/BIM-247434/دراسات-نفسية/353"
"354";" الزواج و الطلاق في دولة قطر";"BIM-312550";"https://search.emarefa.net/detail/BIM-312550/الزواج-و-الطلاق-في-دولة-قطر/354"
"355";" The General Census of Population and Housing, and Establishment";"BIM-281854";"https://search.emarefa.net/detail/BIM-281854/the-general-census-of-population-and-housing--and-establishment/355"
"356";" National Accounts Bulletin";"BIM-756908";"https://search.emarefa.net/detail/BIM-756908/national-accounts-bulletin/356"
"357";" التعداد العام للسكان و المساكن و المنشآت";"BIM-281779";"https://search.emarefa.net/detail/BIM-281779/التعداد-العام-للسكان-و-المساكن-و-المنشآت/357"
"358";" السياسة الصناعية الوطنية";"BIM-752156";"https://search.emarefa.net/detail/BIM-752156/السياسة-الصناعية-الوطنية/358"
"359";" نشرة الحسابات القومية";"BIM-756905";"https://search.emarefa.net/detail/BIM-756905/نشرة-الحسابات-القومية/359"
"360";" Monthly Bulletin of Consumer Price Index";"BIM-316272";"https://search.emarefa.net/detail/BIM-316272/monthly-bulletin-of-consumer-price-index/360"
"361";" تقرير عن التطورات النقدية و المصرفية و أسواق المال في الإمارات العربية المتحدة";"BIM-268560";"https://search.emarefa.net/detail/BIM-268560/تقرير-عن-التطورات-النقدية-و-المصرفية-و-أسواق-المال-في-الإمارات-العربية-المتحدة/361"
"362";" الدبلوماسي الأردني";"BIM-266845";"https://search.emarefa.net/detail/BIM-266845/الدبلوماسي-الأردني/362"
